algorithm,merged_id,merge_size,target_example_id,budget_tokens,timing_repeats,runtime_sec,relative_utility_to_exact,total_chunks,total_cost_tokens,selected_chunks,total_selected_cost,budget_utilization,compression_ratio,total_selected_utility,gold_support_total,gold_support_selected,gold_support_recall,exact_gold_support_coverage
greedy_ratio,merge_100_13,100,5ab2be71554299166977408c,4000,10,0.0031000999733805656,0.9999920799994836,4789.0,90726.0,803.0,4000.0,1.0,0.044088794832793245,221.6072892813691,4.0,2.0,0.5,0.0
greedy_refine,merge_100_13,100,5ab2be71554299166977408c,4000,10,0.05091059999540448,0.9999920799994836,4789.0,90726.0,803.0,4000.0,1.0,0.044088794832793245,221.6072892813691,4.0,2.0,0.5,0.0
exact_dp,merge_100_13,100,5ab2be71554299166977408c,8000,1,4.636422900017351,1.0,4789.0,90726.0,1146.0,8000.0,1.0,0.08817758966558649,324.5799467597525,4.0,3.0,0.75,0.0
greedy_ratio,merge_100_13,100,5ab2be71554299166977408c,8000,10,0.0030646000523120165,0.9999320071865896,4789.0,90726.0,1146.0,7999.0,0.999875,0.08816656746687829,324.5578776559957,4.0,3.0,0.75,0.0
greedy_refine,merge_100_13,100,5ab2be71554299166977408c,8000,10,0.18619409995153546,1.0,4789.0,90726.0,1146.0,8000.0,1.0,0.08817758966558649,324.5799467597525,4.0,3.0,0.75,0.0
exact_dp,merge_100_14,100,5ab594545542997d4ad1f183,2000,1,0.9314082998316735,1.0,4700.0,87885.0,596.0,2000.0,1.0,0.022757012004323833,201.48226814751806,2.0,0.0,0.0,0.0
greedy_ratio,merge_100_14,100,5ab594545542997d4ad1f183,2000,10,0.00286679994314909,0.9997545540924757,4700.0,87885.0,597.0,1999.0,0.9995,0.02274563349832167,201.43281514936254,2.0,0.0,0.0,0.0
greedy_refine,merge_100_14,100,5ab594545542997d4ad1f183,2000,10,0.1078774998895824,0.9999583197789517,4700.0,87885.0,597.0,2000.0,1.0,0.022757012004323833,201.47387032204435,2.0,0.0,0.0,0.0
exact_dp,merge_100_14,100,5ab594545542997d4ad1f183,4000,1,1.8344074001070112,1.0,4700.0,87885.0,817.0,4000.0,1.0,0.045514024008647666,278.24514383739455,2.0,0.0,0.0,0.0
greedy_ratio,merge_100_14,100,5ab594545542997d4ad1f183,4000,10,0.002870399970561266,1.0,4700.0,87885.0,817.0,4000.0,1.0,0.045514024008647666,278.24514383739455,2.0,0.0,0.0,0.0
greedy_refine,merge_100_14,100,5ab594545542997d4ad1f183,4000,10,0.05227980017662048,1.0,4700.0,87885.0,817.0,4000.0,1.0,0.045514024008647666,278.24514383739455,2.0,0.0,0.0,0.0
exact_dp,merge_100_14,100,5ab594545542997d4ad1f183,8000,1,4.116335700033233,1.0,4700.0,87885.0,1150.0,8000.0,1.0,0.09102804801729533,394.78825420666425,2.0,0.0,0.0,0.0
greedy_ratio,merge_100_14,100,5ab594545542997d4ad1f183,8000,10,0.003039899980649352,0.9999368705499354,4700.0,87885.0,1150.0,7999.0,0.999875,0.09101666951129317,394.7633314412842,2.0,0.0,0.0,0.0
greedy_refine,merge_100_14,100,5ab594545542997d4ad1f183,8000,10,0.18465159996412694,1.0,4700.0,87885.0,1150.0,8000.0,1.0,0.09102804801729533,394.78825420666425,2.0,0.0,0.0,0.0
exact_dp,merge_100_15,100,5aba7c7155429955dce3ee58,2000,1,0.8953790999948978,1.0,4860.0,91885.0,613.0,2000.0,1.0,0.021766338357729773,198.52963679720798,5.0,3.0,0.6,0.0
greedy_ratio,merge_100_15,100,5aba7c7155429955dce3ee58,2000,10,0.002968000015243888,0.9998758008111976,4860.0,91885.0,614.0,2000.0,1.0,0.021766338357729773,198.50497957736454,5.0,3.0,0.6,0.0
greedy_refine,merge_100_15,100,5aba7c7155429955dce3ee58,2000,10,0.04209979996085167,0.9998758008111976,4860.0,91885.0,614.0,2000.0,1.0,0.021766338357729773,198.50497957736454,5.0,3.0,0.6,0.0
exact_dp,merge_100_15,100,5aba7c7155429955dce3ee58,4000,1,1.924468999961391,1.0,4860.0,91885.0,831.0,4000.0,1.0,0.043532676715459545,264.3674168472232,5.0,5.0,1.0,1.0
greedy_ratio,merge_100_15,100,5aba7c7155429955dce3ee58,4000,10,0.003049100050702691,0.9995771878042639,4860.0,91885.0,831.0,3996.0,0.999,0.043489144038744085,264.2556390792249,5.0,5.0,1.0,1.0
greedy_refine,merge_100_15,100,5aba7c7155429955dce3ee58,4000,10,0.14840140007436275,1.0,4860.0,91885.0,831.0,4000.0,1.0,0.043532676715459545,264.3674168472232,5.0,5.0,1.0,1.0
exact_dp,merge_100_15,100,5aba7c7155429955dce3ee58,8000,1,4.542327099945396,1.0,4860.0,91885.0,1185.0,8000.0,1.0,0.08706535343091909,360.808484233165,5.0,5.0,1.0,1.0
greedy_ratio,merge_100_15,100,5aba7c7155429955dce3ee58,8000,10,0.0030904000159353018,0.9999427116711453,4860.0,91885.0,1185.0,7999.0,0.999875,0.08705447026174022,360.7878141180667,5.0,5.0,1.0,1.0
greedy_refine,merge_100_15,100,5aba7c7155429955dce3ee58,8000,10,0.2143525001592934,1.0,4860.0,91885.0,1185.0,8000.0,1.0,0.08706535343091909,360.808484233165,5.0,5.0,1.0,1.0
exact_dp,merge_100_16,100,5a734acf5542991f9a20c6ec,2000,1,0.8894644000101835,1.0,4589.0,87876.0,556.0,2000.0,1.0,0.02275934271018253,153.44796422476037,4.0,3.0,0.75,0.0
greedy_ratio,merge_100_16,100,5a734acf5542991f9a20c6ec,2000,10,0.0028516999445855618,0.9997602361018401,4589.0,87876.0,556.0,1999.0,0.9995,0.022747963038827437,153.41117294269313,4.0,3.0,0.75,0.0
greedy_refine,merge_100_16,100,5a734acf5542991f9a20c6ec,2000,10,0.10082029993645847,1.0,4589.0,87876.0,556.0,2000.0,1.0,0.02275934271018253,153.44796422476037,4.0,3.0,0.75,0.0
exact_dp,merge_100_16,100,5a734acf5542991f9a20c6ec,4000,1,1.8023630999960005,1.0,4589.0,87876.0,767.0,4000.0,1.0,0.04551868542036506,217.51497870546373,4.0,3.0,0.75,0.0
greedy_ratio,merge_100_16,100,5a734acf5542991f9a20c6ec,4000,10,0.0030477000400424004,0.9999954596045179,4589.0,87876.0,768.0,4000.0,1.0,0.04551868542036506,217.5139911014371,4.0,3.0,0.75,0.0
greedy_refine,merge_100_16,100,5a734acf5542991f9a20c6ec,4000,10,0.04765129997394979,0.9999954596045179,4589.0,87876.0,768.0,4000.0,1.0,0.04551868542036506,217.5139911014371,4.0,3.0,0.75,0.0
exact_dp,merge_100_16,100,5a734acf5542991f9a20c6ec,8000,1,3.931675500003621,1.0,4589.0,87876.0,1097.0,8000.0,1.0,0.09103737084073012,317.80362852001593,4.0,4.0,1.0,1.0
greedy_ratio,merge_100_16,100,5a734acf5542991f9a20c6ec,8000,10,0.0027695000171661377,0.9998604020176522,4589.0,87876.0,1097.0,7998.0,0.99975,0.09101461149801994,317.75926377469176,4.0,4.0,1.0,1.0
greedy_refine,merge_100_16,100,5a734acf5542991f9a20c6ec,8000,10,0.17366399988532066,1.0,4589.0,87876.0,1097.0,8000.0,1.0,0.09103737084073012,317.80362852001593,4.0,4.0,1.0,1.0
exact_dp,merge_100_17,100,5ae5ff635542996de7b71ace,2000,1,0.8272372998762876,1.0,4624.0,86124.0,600.0,2000.0,1.0,0.023222330593098323,143.85792102607775,4.0,3.0,0.75,0.0
greedy_ratio,merge_100_17,100,5ae5ff635542996de7b71ace,2000,10,0.0029587000608444214,0.999750448267688,4624.0,86124.0,602.0,1999.0,0.9995,0.023210719427801774,143.8220210326789,4.0,3.0,0.75,0.0
greedy_refine,merge_100_17,100,5ae5ff635542996de7b71ace,2000,10,0.10892429994419217,0.9999826223002979,4624.0,86124.0,602.0,2000.0,1.0,0.023222330593098323,143.8554211063264,4.0,3.0,0.75,0.0
exact_dp,merge_100_17,100,5ae5ff635542996de7b71ace,4000,1,1.7837141999043524,1.0,4624.0,86124.0,814.0,4000.0,1.0,0.04644466118619665,204.53494620176423,4.0,3.0,0.75,0.0
greedy_ratio,merge_100_17,100,5ae5ff635542996de7b71ace,4000,10,0.0028216999489814043,0.9999886759306288,4624.0,86124.0,816.0,4000.0,1.0,0.04644466118619665,204.5326300338446,4.0,3.0,0.75,0.0
greedy_refine,merge_100_17,100,5ae5ff635542996de7b71ace,4000,10,0.05101489997468889,0.9999886759306288,4624.0,86124.0,816.0,4000.0,1.0,0.04644466118619665,204.5326300338446,4.0,3.0,0.75,0.0
exact_dp,merge_100_17,100,5ae5ff635542996de7b71ace,8000,1,4.153055900009349,1.0,4624.0,86124.0,1151.0,8000.0,1.0,0.0928893223723933,297.54529250879176,4.0,3.0,0.75,0.0
greedy_ratio,merge_100_17,100,5ae5ff635542996de7b71ace,8000,10,0.002848800038918853,0.9998651183519804,4624.0,86124.0,1151.0,7998.0,0.99975,0.0928661000418002,297.5051591093777,4.0,3.0,0.75,0.0
greedy_refine,merge_100_17,100,5ae5ff635542996de7b71ace,8000,10,0.187027599895373,0.9999993821748979,4624.0,86124.0,1151.0,8000.0,1.0,0.0928893223723933,297.54510867784103,4.0,3.0,0.75,0.0
exact_dp,merge_100_18,100,5a7a69365542996c55b2dd9b,2000,1,0.7611994999460876,1.0,4451.0,86099.0,464.0,2000.0,1.0,0.023229073508403118,131.30059223401918,2.0,0.0,0.0,0.0
greedy_ratio,merge_100_18,100,5a7a69365542996c55b2dd9b,2000,10,0.0024809997994452715,0.9997522631439667,4451.0,86099.0,463.0,1999.0,0.9995,0.023217458971648917,131.26806423810382,2.0,0.0,0.0,0.0
greedy_refine,merge_100_18,100,5a7a69365542996c55b2dd9b,2000,10,0.08534110011532903,0.9999987113499791,4451.0,86099.0,463.0,2000.0,1.0,0.023229073508403118,131.30042303350825,2.0,0.0,0.0,0.0
exact_dp,merge_100_18,100,5a7a69365542996c55b2dd9b,4000,1,1.8037455999292433,1.0,4451.0,86099.0,668.0,4000.0,1.0,0.046458147016806235,192.68025867735597,2.0,0.0,0.0,0.0
greedy_ratio,merge_100_18,100,5a7a69365542996c55b2dd9b,4000,10,0.0026742999907583,0.9998764145912135,4451.0,86099.0,668.0,4000.0,1.0,0.046458147016806235,192.65644620882222,2.0,0.0,0.0,0.0
greedy_refine,merge_100_18,100,5a7a69365542996c55b2dd9b,4000,10,0.041396900080144405,0.9998764145912135,4451.0,86099.0,668.0,4000.0,1.0,0.046458147016806235,192.65644620882222,2.0,0.0,0.0,0.0
exact_dp,merge_100_18,100,5a7a69365542996c55b2dd9b,8000,1,3.8234266999643296,1.0,4451.0,86099.0,992.0,8000.0,1.0,0.09291629403361247,288.58485900665386,2.0,1.0,0.5,0.0
greedy_ratio,merge_100_18,100,5a7a69365542996c55b2dd9b,8000,10,0.0026832998264580965,1.0,4451.0,86099.0,992.0,8000.0,1.0,0.09291629403361247,288.58485900665386,2.0,1.0,0.5,0.0
greedy_refine,merge_100_18,100,5a7a69365542996c55b2dd9b,8000,10,0.06602149992249906,1.0,4451.0,86099.0,992.0,8000.0,1.0,0.09291629403361247,288.58485900665386,2.0,1.0,0.5,0.0
exact_dp,merge_100_19,100,5ae56fb85542993aec5ec1a9,2000,1,0.9432788998819888,1.0,4850.0,91162.0,552.0,2000.0,1.0,0.02193896579715232,132.9170654892629,4.0,2.0,0.5,0.0
greedy_ratio,merge_100_19,100,5ae56fb85542993aec5ec1a9,2000,10,0.0027747999411076307,1.0,4850.0,91162.0,552.0,2000.0,1.0,0.02193896579715232,132.9170654892629,4.0,2.0,0.5,0.0
greedy_refine,merge_100_19,100,5ae56fb85542993aec5ec1a9,2000,10,0.038187700090929866,1.0,4850.0,91162.0,552.0,2000.0,1.0,0.02193896579715232,132.9170654892629,4.0,2.0,0.5,0.0
exact_dp,merge_100_19,100,5ae56fb85542993aec5ec1a9,4000,1,1.8681013002060354,1.0,4850.0,91162.0,765.0,4000.0,1.0,0.04387793159430464,192.27205705720783,4.0,3.0,0.75,0.0
greedy_ratio,merge_100_19,100,5ae56fb85542993aec5ec1a9,4000,10,0.0028485001530498266,1.0,4850.0,91162.0,765.0,4000.0,1.0,0.04387793159430464,192.27205705720783,4.0,3.0,0.75,0.0
greedy_refine,merge_100_19,100,5ae56fb85542993aec5ec1a9,4000,10,0.04987969994544983,1.0,4850.0,91162.0,765.0,4000.0,1.0,0.04387793159430464,192.27205705720783,4.0,3.0,0.75,0.0
exact_dp,merge_100_19,100,5ae56fb85542993aec5ec1a9,8000,1,4.152946399990469,1.0,4850.0,91162.0,1107.0,8000.0,1.0,0.08775586318860928,285.08190527846034,4.0,4.0,1.0,1.0
greedy_ratio,merge_100_19,100,5ae56fb85542993aec5ec1a9,8000,10,0.002770999912172556,1.0,4850.0,91162.0,1107.0,8000.0,1.0,0.08775586318860928,285.08190527846034,4.0,4.0,1.0,1.0
greedy_refine,merge_100_19,100,5ae56fb85542993aec5ec1a9,8000,10,0.06608749995939434,1.0,4850.0,91162.0,1107.0,8000.0,1.0,0.08775586318860928,285.08190527846034,4.0,4.0,1.0,1.0
exact_dp,merge_150_0,150,5a7746cf5542994aec3b7263,2000,1,1.2448112999554724,1.0,7198.0,135913.0,804.0,2000.0,1.0,0.014715295814234105,215.52581411488688,5.0,1.0,0.2,0.0
greedy_ratio,merge_150_0,150,5a7746cf5542994aec3b7263,2000,10,0.004773200023919344,1.0,7198.0,135913.0,804.0,2000.0,1.0,0.014715295814234105,215.52581411488688,5.0,1.0,0.2,0.0
greedy_refine,merge_150_0,150,5a7746cf5542994aec3b7263,2000,10,0.07469069981016219,1.0,7198.0,135913.0,804.0,2000.0,1.0,0.014715295814234105,215.52581411488688,5.0,1.0,0.2,0.0
exact_dp,merge_150_0,150,5a7746cf5542994aec3b7263,4000,1,2.8348665998782963,1.0,7198.0,135913.0,1071.0,4000.0,1.0,0.02943059162846821,295.3570760622187,5.0,1.0,0.2,0.0
greedy_ratio,merge_150_0,150,5a7746cf5542994aec3b7263,4000,10,0.005848800064995885,0.9998833987630402,7198.0,135913.0,1072.0,3999.0,0.99975,0.029423233980561094,295.32263706180504,5.0,1.0,0.2,0.0
greedy_refine,merge_150_0,150,5a7746cf5542994aec3b7263,4000,10,0.2683887998573482,0.9999987249495279,7198.0,135913.0,1072.0,4000.0,1.0,0.02943059162846821,295.35669946703945,5.0,1.0,0.2,0.0
exact_dp,merge_150_0,150,5a7746cf5542994aec3b7263,8000,1,6.084721199935302,1.0,7198.0,135913.0,1483.0,8000.0,1.0,0.05886118325693642,416.1345987016981,5.0,4.0,0.8,0.0
greedy_ratio,merge_150_0,150,5a7746cf5542994aec3b7263,8000,10,0.004823500057682395,1.0,7198.0,135913.0,1483.0,8000.0,1.0,0.05886118325693642,416.1345987016981,5.0,4.0,0.8,0.0
greedy_refine,merge_150_0,150,5a7746cf5542994aec3b7263,8000,10,0.12392470007762313,1.0,7198.0,135913.0,1483.0,8000.0,1.0,0.05886118325693642,416.1345987016981,5.0,4.0,0.8,0.0
exact_dp,merge_150_1,150,5a83aaeb5542996488c2e483,2000,1,1.233011299977079,1.0,7343.0,137122.0,753.0,2000.0,1.0,0.014585551552631963,207.52684036763688,2.0,0.0,0.0,0.0
greedy_ratio,merge_150_1,150,5a83aaeb5542996488c2e483,2000,10,0.0045282000210136175,0.9999823112786393,7343.0,137122.0,754.0,2000.0,1.0,0.014585551552631963,207.52316948318276,2.0,0.0,0.0,0.0
greedy_refine,merge_150_1,150,5a83aaeb5542996488c2e483,2000,10,0.07355470000766218,0.9999823112786393,7343.0,137122.0,754.0,2000.0,1.0,0.014585551552631963,207.52316948318276,2.0,0.0,0.0,0.0
exact_dp,merge_150_1,150,5a83aaeb5542996488c2e483,4000,1,2.7528512000571936,1.0,7343.0,137122.0,993.0,4000.0,1.0,0.029171103105263926,288.4808375070501,2.0,2.0,1.0,1.0
greedy_ratio,merge_150_1,150,5a83aaeb5542996488c2e483,4000,10,0.004679200006648898,0.9996354720151271,7343.0,137122.0,993.0,3997.0,0.99925,0.029149224777934978,288.37567816867926,2.0,2.0,1.0,1.0
greedy_refine,merge_150_1,150,5a83aaeb5542996488c2e483,4000,10,0.29342950019054115,1.0,7343.0,137122.0,993.0,4000.0,1.0,0.029171103105263926,288.4808375070501,2.0,2.0,1.0,1.0
exact_dp,merge_150_1,150,5a83aaeb5542996488c2e483,8000,1,6.0552338000852615,1.0,7343.0,137122.0,1376.0,8000.0,1.0,0.05834220621052785,410.22173082151517,2.0,2.0,1.0,1.0
greedy_ratio,merge_150_1,150,5a83aaeb5542996488c2e483,8000,10,0.005567100131884217,0.9998037862894691,7343.0,137122.0,1377.0,7997.0,0.999625,0.0583203278831989,410.14123969357024,2.0,2.0,1.0,1.0
greedy_refine,merge_150_1,150,5a83aaeb5542996488c2e483,8000,10,0.3540975002106279,0.9999987233643854,7343.0,137122.0,1377.0,8000.0,1.0,0.05834220621052785,410.22120711784373,2.0,2.0,1.0,1.0
exact_dp,merge_150_2,150,5a79fbd3554299029c4b5f93,2000,1,1.227229499956593,1.0,7180.0,134641.0,780.0,2000.0,1.0,0.014854316292956827,219.30562868145844,2.0,0.0,0.0,0.0
greedy_ratio,merge_150_2,150,5a79fbd3554299029c4b5f93,2000,10,0.00424650008790195,1.0,7180.0,134641.0,780.0,2000.0,1.0,0.014854316292956827,219.30562868145844,2.0,0.0,0.0,0.0
greedy_refine,merge_150_2,150,5a79fbd3554299029c4b5f93,2000,10,0.07298570009879768,1.0,7180.0,134641.0,780.0,2000.0,1.0,0.014854316292956827,219.30562868145844,2.0,0.0,0.0,0.0
exact_dp,merge_150_2,150,5a79fbd3554299029c4b5f93,4000,1,2.712364299921319,1.0,7180.0,134641.0,1042.0,4000.0,1.0,0.029708632585913653,295.1837073789403,2.0,1.0,0.5,0.0
greedy_ratio,merge_150_2,150,5a79fbd3554299029c4b5f93,4000,10,0.004619100131094456,0.9997782745392843,7180.0,134641.0,1042.0,3998.0,0.9995,0.029693778269620694,295.11825763542595,2.0,1.0,0.5,0.0
greedy_refine,merge_150_2,150,5a79fbd3554299029c4b5f93,4000,10,0.268188500078395,1.0,7180.0,134641.0,1042.0,4000.0,1.0,0.029708632585913653,295.1837073789403,2.0,1.0,0.5,0.0
exact_dp,merge_150_2,150,5a79fbd3554299029c4b5f93,8000,1,5.92001560004428,1.0,7180.0,134641.0,1438.0,8000.0,1.0,0.059417265171827306,408.5695730036637,2.0,1.0,0.5,0.0
greedy_ratio,merge_150_2,150,5a79fbd3554299029c4b5f93,8000,10,0.00515549979172647,0.9997583445564935,7180.0,134641.0,1438.0,7996.0,0.9995,0.05938755653924139,408.47083994229627,2.0,1.0,0.5,0.0
greedy_refine,merge_150_2,150,5a79fbd3554299029c4b5f93,8000,10,0.35363010014407337,0.9999994032396624,7180.0,134641.0,1438.0,8000.0,1.0,0.059417265171827306,408.5693291855474,2.0,1.0,0.5,0.0
exact_dp,merge_150_3,150,5a7f74975542992097ad2f77,2000,1,1.3900382998399436,1.0,7823.0,141145.0,950.0,2000.0,1.0,0.014169825356902477,257.43757689989843,5.0,4.0,0.8,0.0
greedy_ratio,merge_150_3,150,5a7f74975542992097ad2f77,2000,10,0.007869800087064505,0.9999763908112851,7823.0,141145.0,951.0,2000.0,1.0,0.014169825356902477,257.4314990075631,5.0,4.0,0.8,0.0
greedy_refine,merge_150_3,150,5a7f74975542992097ad2f77,2000,10,0.10938330017961562,0.9999763908112851,7823.0,141145.0,951.0,2000.0,1.0,0.014169825356902477,257.4314990075631,5.0,4.0,0.8,0.0
exact_dp,merge_150_3,150,5a7f74975542992097ad2f77,4000,1,2.985411799978465,1.0,7823.0,141145.0,1240.0,4000.0,1.0,0.028339650713804954,345.4393018052131,5.0,5.0,1.0,1.0
greedy_ratio,merge_150_3,150,5a7f74975542992097ad2f77,4000,10,0.005055600078776479,0.9997849547285504,7823.0,141145.0,1240.0,3998.0,0.9995,0.02832548088844805,345.36501671678707,5.0,5.0,1.0,1.0
greedy_refine,merge_150_3,150,5a7f74975542992097ad2f77,4000,10,0.3398484999779612,1.0,7823.0,141145.0,1240.0,4000.0,1.0,0.028339650713804954,345.4393018052131,5.0,5.0,1.0,1.0
exact_dp,merge_150_3,150,5a7f74975542992097ad2f77,8000,1,6.586608699988574,1.0,7823.0,141145.0,1679.0,8000.0,1.0,0.05667930142760991,475.6247224722743,5.0,5.0,1.0,1.0
greedy_ratio,merge_150_3,150,5a7f74975542992097ad2f77,8000,10,0.011346600018441677,0.9999931847722765,7823.0,141145.0,1680.0,8000.0,1.0,0.05667930142760991,475.62148098147975,5.0,5.0,1.0,1.0
greedy_refine,merge_150_3,150,5a7f74975542992097ad2f77,8000,10,0.15419579995796084,0.9999931847722765,7823.0,141145.0,1680.0,8000.0,1.0,0.05667930142760991,475.62148098147975,5.0,5.0,1.0,1.0
exact_dp,merge_150_4,150,5adf03765542995534e8c72b,2000,1,1.2359700999222696,1.0,7304.0,137937.0,772.0,2000.0,1.0,0.014499372902121983,194.32352530345406,5.0,4.0,0.8,0.0
greedy_ratio,merge_150_4,150,5adf03765542995534e8c72b,2000,10,0.004662299994379282,0.9995464398547304,7304.0,137937.0,772.0,1998.0,0.999,0.014484873529219861,194.23538789708812,5.0,4.0,0.8,0.0
greedy_refine,merge_150_4,150,5adf03765542995534e8c72b,2000,10,0.20834940019994974,1.0,7304.0,137937.0,772.0,2000.0,1.0,0.014499372902121983,194.32352530345406,5.0,4.0,0.8,0.0
exact_dp,merge_150_4,150,5adf03765542995534e8c72b,4000,1,2.7394952999893576,1.0,7304.0,137937.0,1028.0,4000.0,1.0,0.028998745804243966,269.2703441677754,5.0,4.0,0.8,0.0
greedy_ratio,merge_150_4,150,5adf03765542995534e8c72b,4000,10,0.005004300037398934,0.9998789427200305,7304.0,137937.0,1029.0,3999.0,0.99975,0.028991496117792906,269.237747032334,5.0,4.0,0.8,0.0
greedy_refine,merge_150_4,150,5adf03765542995534e8c72b,4000,10,0.2671009998302907,0.9999984478765643,7304.0,137937.0,1029.0,4000.0,1.0,0.028998745804243966,269.2699262269637,5.0,4.0,0.8,0.0
exact_dp,merge_150_4,150,5adf03765542995534e8c72b,8000,1,6.482338400091976,1.0,7304.0,137937.0,1424.0,8000.0,1.0,0.05799749160848793,382.0181196847279,5.0,5.0,1.0,1.0
greedy_ratio,merge_150_4,150,5adf03765542995534e8c72b,8000,10,0.004857999971136451,0.9999993059310591,7304.0,137937.0,1425.0,8000.0,1.0,0.05799749160848793,382.01785453781616,5.0,5.0,1.0,1.0
greedy_refine,merge_150_4,150,5adf03765542995534e8c72b,8000,10,0.1250705998390913,0.9999993059310591,7304.0,137937.0,1425.0,8000.0,1.0,0.05799749160848793,382.01785453781616,5.0,5.0,1.0,1.0
exact_dp,merge_150_5,150,5aba5c625542994dbf0198f2,2000,1,1.2684910001698881,1.0,7347.0,136935.0,826.0,2000.0,1.0,0.014605469748420783,174.27098073318936,4.0,2.0,0.5,0.0
greedy_ratio,merge_150_5,150,5aba5c625542994dbf0198f2,2000,10,0.004954000003635883,0.999982468600478,7347.0,136935.0,829.0,2000.0,1.0,0.014605469748420783,174.26792551900104,4.0,2.0,0.5,0.0
greedy_refine,merge_150_5,150,5aba5c625542994dbf0198f2,2000,10,0.07936779991723597,0.999982468600478,7347.0,136935.0,829.0,2000.0,1.0,0.014605469748420783,174.26792551900104,4.0,2.0,0.5,0.0
exact_dp,merge_150_5,150,5aba5c625542994dbf0198f2,4000,1,2.7438656000886112,1.0,7347.0,136935.0,1068.0,4000.0,1.0,0.029210939496841566,241.5996251695014,4.0,4.0,1.0,1.0
greedy_ratio,merge_150_5,150,5aba5c625542994dbf0198f2,4000,10,0.004390500020235777,1.0,7347.0,136935.0,1068.0,4000.0,1.0,0.029210939496841566,241.5996251695014,4.0,4.0,1.0,1.0
greedy_refine,merge_150_5,150,5aba5c625542994dbf0198f2,4000,10,0.09816590021364391,1.0,7347.0,136935.0,1068.0,4000.0,1.0,0.029210939496841566,241.5996251695014,4.0,4.0,1.0,1.0
exact_dp,merge_150_5,150,5aba5c625542994dbf0198f2,8000,1,6.3156503001227975,1.0,7347.0,136935.0,1454.0,8000.0,1.0,0.05842187899368313,342.50201119671766,4.0,4.0,1.0,1.0
greedy_ratio,merge_150_5,150,5aba5c625542994dbf0198f2,8000,10,0.005374599946662784,0.9999958436913629,7347.0,136935.0,1455.0,8000.0,1.0,0.05842187899368313,342.50058765265027,4.0,4.0,1.0,1.0
greedy_refine,merge_150_5,150,5aba5c625542994dbf0198f2,8000,10,0.12574940011836588,0.9999958436913629,7347.0,136935.0,1455.0,8000.0,1.0,0.05842187899368313,342.50058765265027,4.0,4.0,1.0,1.0
exact_dp,merge_150_6,150,5ae5b971554299546bf82f3a,2000,1,1.2924166999291629,1.0,7192.0,133758.0,840.0,2000.0,1.0,0.014952376680273329,245.28104949694998,2.0,0.0,0.0,0.0
greedy_ratio,merge_150_6,150,5ae5b971554299546bf82f3a,2000,10,0.0044859000481665134,1.0,7192.0,133758.0,840.0,2000.0,1.0,0.014952376680273329,245.28104949694998,2.0,0.0,0.0,0.0
greedy_refine,merge_150_6,150,5ae5b971554299546bf82f3a,2000,10,0.07692419993691146,1.0,7192.0,133758.0,840.0,2000.0,1.0,0.014952376680273329,245.28104949694998,2.0,0.0,0.0,0.0
exact_dp,merge_150_6,150,5ae5b971554299546bf82f3a,4000,1,2.7503808001056314,1.0,7192.0,133758.0,1105.0,4000.0,1.0,0.029904753360546658,341.26798940608364,2.0,0.0,0.0,0.0
greedy_ratio,merge_150_6,150,5ae5b971554299546bf82f3a,4000,10,0.004352999851107597,0.9999917213292201,7192.0,133758.0,1106.0,4000.0,1.0,0.029904753360546658,341.2651641607516,2.0,0.0,0.0,0.0
greedy_refine,merge_150_6,150,5ae5b971554299546bf82f3a,4000,10,0.09706319984979928,0.9999917213292201,7192.0,133758.0,1106.0,4000.0,1.0,0.029904753360546658,341.2651641607516,2.0,0.0,0.0,0.0
exact_dp,merge_150_6,150,5ae5b971554299546bf82f3a,8000,1,6.166655599838123,1.0,7192.0,133758.0,1506.0,8000.0,1.0,0.059809506721093315,485.8121118915181,2.0,0.0,0.0,0.0
greedy_ratio,merge_150_6,150,5ae5b971554299546bf82f3a,8000,10,0.004930900176987052,0.9997352504490888,7192.0,133758.0,1506.0,7996.0,0.9995,0.05977960196773277,485.6834933530676,2.0,0.0,0.0,0.0
greedy_refine,merge_150_6,150,5ae5b971554299546bf82f3a,8000,10,0.365751100005582,1.0,7192.0,133758.0,1506.0,8000.0,1.0,0.059809506721093315,485.8121118915181,2.0,0.0,0.0,0.0
exact_dp,merge_150_7,150,5a802b595542995d8a8ddf51,2000,1,1.2433988000266254,1.0,7007.0,132889.0,773.0,2000.0,1.0,0.015050154640338929,163.93068704195974,2.0,1.0,0.5,0.0
greedy_ratio,merge_150_7,150,5a802b595542995d8a8ddf51,2000,10,0.0045553999952971935,0.9997856936274283,7007.0,132889.0,773.0,1999.0,0.9995,0.01504262956301876,163.8955556510666,2.0,1.0,0.5,0.0
greedy_refine,merge_150_7,150,5a802b595542995d8a8ddf51,2000,10,0.19263869989663363,1.0,7007.0,132889.0,773.0,2000.0,1.0,0.015050154640338929,163.93068704195974,2.0,1.0,0.5,0.0
exact_dp,merge_150_7,150,5a802b595542995d8a8ddf51,4000,1,2.913849900010973,1.0,7007.0,132889.0,1028.0,4000.0,1.0,0.030100309280677858,222.6118660129223,2.0,1.0,0.5,0.0
greedy_ratio,merge_150_7,150,5a802b595542995d8a8ddf51,4000,10,0.004443099955096841,1.0,7007.0,132889.0,1028.0,4000.0,1.0,0.030100309280677858,222.6118660129223,2.0,1.0,0.5,0.0
